gmap_id1,gmap_id2,prob,rank
0x54cd016961998e5f:0x350212d017513b7c,0x808de145db4dcb25:0x48028ef2b9b860bb,0.8680766987388716,13
0x54cd016961998e5f:0x350212d017513b7c,0x80deabc34865ae03:0xea49f2d4b5e09115,0.8614240909506767,14
0x54cd016961998e5f:0x350212d017513b7c,0x809ad0d8051652b9:0x48c5869114419f0f,0.8575903287215075,15
0x54cd016961998e5f:0x350212d017513b7c,0x809986f40fc553f7:0x68c865effff5abd0,0.8537018388641529,16
0x54cd016961998e5f:0x350212d017513b7c,0x808587b42ebc4ef9:0x5e73c1ad9c8a015a,0.8492221988261224,17
0x54cd016961998e5f:0x350212d017513b7c,0x80997b2b9a9659d1:0x3bae339c92f86a32,0.8443797214357358,18
0x54cd016961998e5f:0x350212d017513b7c,0x8082d886941c421d:0xaa7705ea64fd6459,0.8431758541796686,19
0x54cd016961998e5f:0x350212d017513b7c,0x54cda7ec4106bb0b:0x3bcdacddd5529662,0.8381597908463282,20
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde7299f89f893:0xb64de2a59cc8d809,0.9269183269922703,1
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0.9090260972552747,2
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6d99d0d5d33:0x208cb78b1a23300e,0.8908595202130861,3
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde727766123af:0x91a3b295a0586e96,0.8860115870565667,4
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54d3aecfabab3847:0xbf1d6b55c513594,0.883713297648921,5
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6d88b15222b:0x5cf830662dbf4b74,0.8715831169219578,6
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde727ee03d00b:0xa707a8247e01194,0.8594022334174788,7
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6d90a827dfd:0x92613fb2212dfc8d,0.8556729620583063,8
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54ce74d30f21adb7:0xa34b87673461be2a,0.8512695422420836,9
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6d97986b4cf:0xa2c55f6b1166f661,0.8404561846607694,10
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde728771e5387:0xec55c46e39faa7da,0.8384486643913962,11
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde7261e2b8c6d:0x15bcff5b67a995c9,0.8384221310603381,12
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6e084b0770d:0xd09fc57bbf08cdcc,0.8367448969982269,13
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde727b743f201:0x339d7568abf23a71,0.8239541452589886,14
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde72872678cc1:0xe8793462607855f6,0.7999469320718644,15
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6d9bb4c6525:0x7f717d73771bcd85,0.7785523350708169,16
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6d84a65f4cd:0x85aae91c775894de,0.7774166732963078,17
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6d86b3c9455:0x317f0669e33628a1,0.773578374513085,18
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde6e0efb85991:0x6c6b061894cdea48,0.7718328649929376,19
0x54cde6d84c979db1:0x23777782a45ed0c5,0x54cde729aa336c0f:0xc9439dbbf51987ad,0.7706420952464386,20
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce0ac716ca915f:0x438bb61b06f6908f,0.9769335563158509,1
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce0ac5d1dba6cd:0xfffc1fea543ed0e0,0.9704465225223478,2
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce0ac79bf7b147:0x827b3941c56a583f,0.9513804041862337,3
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce74d4b94679f9:0xbdd652bb547ad00d,0.9476120849656372,4
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce72cd6358c47f:0xd811ad9016d31919,0.9470311703344525,5
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce74d30e276375:0x6a74497c6c00b5be,0.9467513777087033,6
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce0ac7f272a3dd:0xd05ebcd4a740713f,0.9293389176312166,7
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce750272dcfcbd:0x413ece809d6231cb,0.92726525307105,8
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce0ad5a2d767e3:0xac54a1e839b882fc,0.9204653487118719,9
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce0ab8bcbc0f67:0x3477bfdf22ad5e6c,0.9183063663304938,10
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce0acf85417c65:0xce0a13a3edb295a0,0.9173750394289953,11
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce0b32e5fd4c59:0x273e12228abc2852,0.9165003524376564,12
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54cde6d86b3c9455:0x317f0669e33628a1,0.9101267074568138,13
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54cde6d84c979db1:0x23777782a45ed0c5,0.9090260972552747,14
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54cde6d99d0d5d33:0x208cb78b1a23300e,0.9070055465459363,15
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x80c27eda07a8d80f:0x2735bf001a3ad90b,0.904551120327104,16
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54d3aecfabab3847:0xbf1d6b55c513594,0.8994587964643928,17
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce74d30f21adb7:0xa34b87673461be2a,0.8972605147435809,18
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54cddda98f4ab925:0xd4b3da3fda216985,0.8903584537459853,19
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,0x54ce74c99f6328b7:0xda169a7795fa7c85,0.8898387119617979,20
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c16937800eb5:0x2aed6e5b52eb229a,0.9316620219128389,1
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2ea6f29ba8ba1:0xb3db65b341471df7,0.9281866602113189,2
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c17d000b9d33:0x670919dcd4ddd66a,0.9254599480205862,3
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c1695a0dd50d:0x17dc06f04e53676d,0.9202781481283774,4
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c11319d31387:0x7f954da00fb27c40,0.9145834044262063,5
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c3ff653aa12f:0x46641638883e3e24,0.902254443457352,6
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c155b8095fcb:0x8b3581934467f695,0.9019533132558342,7
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c16ef408c853:0x8eb4d2de5dd87703,0.9006975532400897,8
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c156149a8c2b:0x46cbec584ae660a5,0.8950997500671256,9
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c1565ae0a365:0xac6f28bcab6932e3,0.8928972857929497,10
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c15647d0c6ff:0x1b8992f177090fcc,0.8908927441193258,11
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2e9876100ba11:0x83d84cd8874fe1be,0.8867386037127004,12
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c16eb1807a9d:0xd1e0bc31b2f00679,0.8825197391566821,13
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c16fa87227f7:0x865b8b64b8cc05c4,0.8705918168215097,14
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c16bf082c509:0x8d97c79511f20321,0.8686830240221827,15
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c16e1a8182ff:0x29ab2aa412496675,0.8573989423420677,16
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c172009c3a23:0x9c635039d0180d7e,0.8570117046482086,17
0x54d2c1672387785b:0x93e0703c63095b49,0x54d293369b47ff63:0x47daae918ba8a698,0.8556942474015072,18
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c169326c6f8d:0x1e77ec56ce87518,0.8539904932828907,19
0x54d2c1672387785b:0x93e0703c63095b49,0x54d2c16947d3d33d:0x4755279ad7a05119,0.8508777394486389,20
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecc90d97e5a1:0x3267d9a0cfe95e25,0.961992068145523,1
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecb083386179:0xcd00b53b2a3803c2,0.960239875288058,2
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbc9cfc17b3:0xb2e869345177ba90,0.9518300068192216,3
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbbc44a63e7:0x425bb9891e261f47,0.9483671728226828,4
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbe9f3ebaeb:0x11a1aea75a3a0b37,0.9421178827706016,5
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ed4069965e63:0x92796c8692d9bc0e,0.9326920924858646,6
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbc8d144f61:0xba17d2bba7c80905,0.9314082553070927,7
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2932a369947cf:0x8f9749b75f8b5d65,0.9299022071084931,8
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbb85294e51:0xb89901b539edf597,0.9288493583895051,9
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d29331d1187c2d:0xf26beb80d2a763d4,0.9265348201200344,10
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecc28b41a84b:0x5ae1543925b42a26,0.9244630062686152,11
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2932a5568fbab:0xf729ad65428412e0,0.9229899657692967,12
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbbf32a05a5:0x295acf650b306f6c,0.9227698966540915,13
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbbac65df2f:0xbe0d9351afcdb181,0.9220405185197077,14
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbcf2e7db23:0x283c22683f2efb3f,0.9217960028402701,15
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecd2a25985c9:0xa4c1ab0108f08854,0.9210595344234248,16
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2932d86d4987d:0x5c13baa58b958c86,0.917688783269444,17
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecb9802e2c9f:0xf8cb7aa46f805134,0.9152021000833741,18
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2ecbb86444873:0x5c3646a99f23db98,0.9105680509519538,19
0x54d2ecbe9c417c6d:0xf9cad349717bfe9c,0x54d2eca13a5fd1d9:0x9dfbf17c5e329201,0.9037249752463146,20
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d29331455d09cd:0x46c1a0fb457512a3,0.9707798562153648,1
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2eccc39ff2b29:0xdcfad4af0ebe81c7,0.9585856467233643,2
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ece58814857f:0x548d59aba96b25e4,0.9548341206287103,3
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ecbb85294e51:0xb89901b539edf597,0.9512753824965726,4
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ea6f29ba8ba1:0xb3db65b341471df7,0.9419867043019208,5
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ecbbbb769995:0xfb83c9b3e076cf74,0.9418835926450464,6
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2932d86d4987d:0x5c13baa58b958c86,0.9395709252636474,7
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d292b5bc88a651:0x493c59726221f34d,0.9341343022002896,8
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ecc935030be1:0xa6f368db3e91fc6e,0.9293980951055208,9
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ed4069965e63:0x92796c8692d9bc0e,0.9278232495280014,10
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ed1f04f42bc1:0x1f520ed72754e286,0.9266338026222257,11
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ecbed134cf15:0x291fd40fd7d348a9,0.925081122689838,12
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d293311ef61659:0xeb19e584ff967e5a,0.9235558558304051,13
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d293323de7b9d9:0x6106d30987b07797,0.9229169668326302,14
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d293369b47ff63:0x47daae918ba8a698,0.9227950930286887,15
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2eceec20bdf2f:0x9e5742d46cc956cd,0.921973920736017,16
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ecb083386179:0xcd00b53b2a3803c2,0.9169911230315414,17
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2932d3e3a437d:0xd21cd3a32174c0ba,0.9154159135383843,18
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ecd2a25985c9:0xa4c1ab0108f08854,0.9149984281192625,19
0x54d2ecef7b710ba9:0x2dd2353043f5f3d0,0x54d2ecb805e6842d:0xc57628460e3abd6a,0.9133334032184139,20
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803557187d3ec7:0xb51f97f63ab7e1cf,0.8876630259089394,1
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80804ab02764e2ef:0x4a09e327961f2af7,0.8732716708054604,2
0x8080353724855aef:0x88d0dcb49ea94aa2,0x8080354faaaaaaab:0x12fa86bfac99deaf,0.867823470942057,3
0x8080353724855aef:0x88d0dcb49ea94aa2,0x8080353715d44749:0x59ddd05765f6064e,0.84648027761035,4
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803548c17a8389:0x63fe83b861a9d92f,0.8351025629907315,5
0x8080353724855aef:0x88d0dcb49ea94aa2,0x8080354f2d8d99db:0xbc994ab54f4751c4,0.8243089931728063,6
0x8080353724855aef:0x88d0dcb49ea94aa2,0x808035505b226c33:0xf082da0eed2229aa,0.7918120880214383,7
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803548597bf6b3:0x2b6fb9bd03b4eae5,0.7876899837882229,8
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803557bd243d9b:0x66d0283738a704f5,0.7841955955150552,9
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80804ab02764e2ef:0xb33f4c9ace1504d5,0.779687186369877,10
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803536fd01fb15:0xde1dfe18856c1bfa,0.7772908560335648,11
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80804bbbc16ce3f7:0x54af280e4e0b83eb,0.7747839457602869,12
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80804aa92581e9cb:0x43c193260f228562,0.7742325084906285,13
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80804aaedf1b4957:0x757ff084b65b2f84,0.76645441798535,14
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80804aaf41c59027:0x37193382a8284bd8,0.7612715632479878,15
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803591f8e62d09:0xf8abb9d493202263,0.7562252193991641,16
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80804bf7b832ef4d:0x54b212d218cc188b,0.7555113574093585,17
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803551abc944a7:0x7de037eed09ed959,0.7554892832849515,18
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803550cc74ed65:0x6f298570784b103,0.7366890621275296,19
0x8080353724855aef:0x88d0dcb49ea94aa2,0x80803557cdad5593:0x8ac5de84c4683bdf,0.7293398306862405,20
0x80804d306a6b97eb:0x63db83955bca902a,0x54d05c78b29e1245:0x69f7d10092a03508,0.9552425691767867,1
0x80804d306a6b97eb:0x63db83955bca902a,0x8081b2b515f5b125:0xbb51ec12a4086f0,0.9334957593689595,2
0x80804d306a6b97eb:0x63db83955bca902a,0x808035c123207fa5:0xae9ce2313880491f,0.9198008814110259,3
0x80804d306a6b97eb:0x63db83955bca902a,0x80804aa04d27b4ff:0xbcba98b1ea9fcdf1,0.9074420912282576,4
0x80804d306a6b97eb:0x63db83955bca902a,0x80cf8207c4d4a6d1:0x1a6d6ddf9ae18a7a,0.9031025579562498,5
0x80804d306a6b97eb:0x63db83955bca902a,0x808e15c8b3c7bd97:0x3508743aa91934b0,0.8961695530770472,6
0x80804d306a6b97eb:0x63db83955bca902a,0x808f7e5a8d77c955:0x6005f1a5fe870695,0.8864068112004088,7
0x80804d306a6b97eb:0x63db83955bca902a,0x8081ad08f8968893:0xc209677c7c7c18f3,0.8752734524482656,8
0x80804d306a6b97eb:0x63db83955bca902a,0x80c2baa4ba9b5de7:0x605f44ea42d6b278,0.8742701572279656,9
0x80804d306a6b97eb:0x63db83955bca902a,0x80998ffdd67e9ccd:0x75be26be5f31da03,0.871022944301532,10
0x80804d306a6b97eb:0x63db83955bca902a,0x80dd216a0f4b5245:0x49e28b2455e62ecb,0.8695467120096877,11
0x80804d306a6b97eb:0x63db83955bca902a,0x808586dfa1e88d3f:0xe5673764d3d015fa,0.8652572444009742,12
0x80804d306a6b97eb:0x63db83955bca902a,0x808f7e07f7fadb29:0x79e62844cfa6b37c,0.8643182906107345,13
0x80804d306a6b97eb:0x63db83955bca902a,0x808f86b516428677:0x91da17540e2f2ff3,0.8605389770732297,14
0x80804d306a6b97eb:0x63db83955bca902a,0x8099865bad6ef00f:0x7dc2a078311c9687,0.8604459603308469,15
0x80804d306a6b97eb:0x63db83955bca902a,0x808581ac5dd2c351:0x71886797144873e2,0.8577498982950766,16
0x80804d306a6b97eb:0x63db83955bca902a,0x808034d2999928ad:0x776a0338e8f48e04,0.8535853325374056,17
0x80804d306a6b97eb:0x63db83955bca902a,0x808de125fdd7c0f5:0xbd02e27eb1cc42b8,0.849713362718656,18
0x80804d306a6b97eb:0x63db83955bca902a,0x80858584d2ebcbdb:0xade4ca2ec239d476,0.8488942893897566,19
0x80804d306a6b97eb:0x63db83955bca902a,0x80dce44ab9f1e75f:0x238d0ca45ae43768,0.8461461156623282,20
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x80816444736b7aa7:0xc0b2e6ce418d86df,0.9793861107713911,1
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808165212f0c3151:0x99e6868850a08b1b,0.9662935032567095,2
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808164f881830e6d:0x9ac460c41f67ee47,0.9589462027654208,3
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x8081644424bcf71f:0x1d619d4e1d2f9c3d,0.9577868798155776,4
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x8081644424bcf71f:0x3d1dd2e1f61d49b9,0.953883752847645,5
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808164d834c8b5a3:0xa3ac491438e37d95,0.94960814141901,6
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808165d45b07692d:0xa478d6f74a3dd6f9,0.9428980381642762,7
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x80816444f69193bb:0x615fefe26880e1d2,0.9419314259336653,8
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808164fa3675f11b:0x2e5b27dcc7332b3,0.9365373129986803,9
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x8081644fccf95f39:0x42f5b1bfa854f017,0.9339331967133275,10
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808389f02a7642a1:0x5c7eed12bc5ecb1e,0.9323274963975829,11
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808164f0955a4627:0x18be8ea0abf8fa1,0.9315131630801463,12
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808165861d1a540d:0x55cd4a086c72bd8b,0.9310624324481314,13
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x80816445c7e9a5b7:0x3ef73bf0dddc7d17,0.9303668265297007,14
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808164f6f10795c3:0x694da252f3d07785,0.9265040613315042,15
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x8081644739098257:0xf330be5a7769ce4c,0.9206271176482269,16
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808164d83d8e798d:0xb9d3ca51d074c5ac,0.9137617403113552,17
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808164f38ca623e1:0x5b6677a555060fd0,0.9135350304555168,18
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x8081644133959ac1:0x8bdd8c23b28dab10,0.9118907204305606,19
0x80816444736b7aa7:0x83e573b5cfe3df0d,0x808199886161d5cb:0xcfe2e4365793637,0.9054556530707709,20
0x808328848c6bb255:0xa2a07fbf17d627d5,0x808328867dd27e8d:0x7a8ee3e121a0473c,0.9803240521834145,1
0x808328848c6bb255:0xa2a07fbf17d627d5,0x8083288214678a15:0x616c66619409f0ab,0.9757318295059315,2
0x808328848c6bb255:0xa2a07fbf17d627d5,0x80832896419bdf4d:0x1b0c532219714aba,0.9689674938782261,3
0x808328848c6bb255:0xa2a07fbf17d627d5,0x8083262a1d810f55:0x7156fc2701a7de6b,0.9688752682511147,4
0x808328848c6bb255:0xa2a07fbf17d627d5,0x8083288217c744cf:0xce55d765307c26e8,0.9636569943842466,5
0x808328848c6bb255:0xa2a07fbf17d627d5,0x80832886926a3097:0xb89f24078853467a,0.9614337403219329,6
0x808328848c6bb255:0xa2a07fbf17d627d5,0x8083287ffe1d6cdd:0xcc26e974ac75330c,0.9598470809786742,7
0x808328848c6bb255:0xa2a07fbf17d627d5,0x808328843e7fc19d:0xb55e75be66f0fade,0.9574021382925799,8
0x808328848c6bb255:0xa2a07fbf17d627d5,0x808327f7fd5e54cd:0x7ecf99edb15debd3,0.9566276638475512,9
0x808328848c6bb255:0xa2a07fbf17d627d5,0x8083262a07069a8b:0x6fd25f71e7ea9935,0.9492741030485332,10
0x808328848c6bb255:0xa2a07fbf17d627d5,0x80832880e9ad3ab9:0xb119b5754fba6123,0.9485250331980073,11
0x808328848c6bb255:0xa2a07fbf17d627d5,0x8083289e4283e9e3:0x37dcfa7f5d488b41,0.945785482021155,12
0x808328848c6bb255:0xa2a07fbf17d627d5,0x80832896419bdf4d:0x18d36d57c3177418,0.9444962511203667,13
0x808328848c6bb255:0xa2a07fbf17d627d5,0x80832883f44c4e5d:0xfeac71865b49f1a,0.9440011674216798,14
0x808328848c6bb255:0xa2a07fbf17d627d5,0x808328bd7e0927a9:0x7ea5a10fa90d4e75,0.9431069122894689,15
0x808328848c6bb255:0xa2a07fbf17d627d5,0x808328977a43aa13:0xada171fbd02af7cd,0.9388460547741158,16
0x808328848c6bb255:0xa2a07fbf17d627d5,0x80c295448db6a117:0x600a67146d35ce7a,0.9360771876409996,17
